173	32	174	2014	2014
3	18	175	2014	2014
176	2	177	2014	2014
178	23	26	2014	2014
179	3	12	2014	2014
44	2	113	2014	2014
180	8	1	2014	2014
181	33	182	2014	2014
47	8	46	2014	2014
183	3	184	2014	2014
176	8	185	2014	2014
64	31	12	2014	2014
186	8	187	2014	2014
111	31	112	2014	2014
188	1	189	2014	2014
13	34	104	2014	2014
190	5	191	2014	2014
173	8	192	2014	2014
193	35	13	2014	2014
65	14	194	2014	2014
195	6	196	2014	2014
197	14	3	2014	2014
198	5	199	2014	2014
200	8	2	2014	2014
201	36	202	2014	2014
36	7	203	2014	2014
204	14	54	2014	2014
205	8	206	2014	2014
207	2	25	2014	2014
208	14	209	2014	2014
24	6	210	2014	2014
47	34	211	2014	2014
212	8	213	2014	2014
214	8	215	2014	2014
4	14	216	2014	2014
217	0	151	2014	2014
218	37	2	2014	2014
197	1	66	2014	2014
214	8	219	2014	2014
220	2	221	2014	2014
24	2	2	2014	2014
222	10	31	2014	2014
223	8	224	2014	2014
26	2	225	2014	2014
90	8	226	2014	2014
208	35	4	2014	2014
227	8	228	2014	2014
229	7	230	2014	2014
61	14	1	2014	2014
231	5	232	2014	2014
22	9	23	2014	2014
233	6	234	2014	2014
235	16	236	2014	2014
237	2	220	2014	2014
238	5	47	2014	2014
104	38	13	2014	2014
65	14	239	2014	2014
151	32	240	2014	2014
241	14	2	2014	2014
242	2	243	2014	2014
244	31	245	2014	2014
90	14	0	2014	2014
246	8	190	2014	2014
247	2	248	2014	2014
45	5	249	2014	2014
250	39	251	2014	2014
54	18	65	2014	2014
143	4	252	2014	2014
84	2	253	2014	2014
157	14	254	2014	2014
255	0	256	2014	2014
257	8	258	2014	2014
259	31	104	2014	2014
260	27	176	2014	2014
13	3	104	2014	2014
5	2	4	2014	2014
13	40	104	2014	2014
261	41	262	2014	2014
263	42	46	2014	2014
115	30	194	2014	2014
111	9	112	2014	2014
40	43	13	2014	2014
264	2	265	2014	2014
104	8	266	2014	2014
267	23	268	2014	2014
13	3	14	2014	2014
3	2	66	2014	2014
0	3	1	2014	2014
269	22	3	2014	2014
270	8	271	2014	2014
64	2	272	2014	2014
273	4	13	2014	2014
177	44	260	2014	2014
274	8	56	2014	2014
22	31	23	2014	2014
87	2	52	2014	2014
275	31	13	2014	2014
65	1	276	2014	2014
277	20	57	2014	2014
278	2	279	2014	2014
280	3	281	2014	2014
282	31	283	2014	2014
61	31	0	2014	2014
284	7	285	2014	2014
75	3	286	2014	2014
13	45	259	2014	2014
115	2	2	2014	2014
282	8	2	2014	2014
0	3	1	2014	2014
287	9	288	2014	2014
289	46	23	2014	2014
290	6	2	2014	2014
291	8	292	2014	2014
90	25	2	2014	2014
293	8	71	2014	2014
294	8	6	2014	2014
24	47	2	2014	2014
2	37	295	2014	2014
296	48	297	2014	2014
298	8	299	2014	2014
300	8	301	2014	2014
151	12	302	2014	2014
303	2	187	2014	2014
304	49	305	2014	2014
306	2	307	2014	2014
132	50	112	2014	2014
308	13	309	2014	2014
65	2	64	2014	2014
178	14	50	2014	2014
310	1	9	2014	2014
122	8	311	2014	2014
312	7	313	2014	2014
176	8	177	2014	2014
166	2	75	2014	2014
171	6	314	2014	2014
22	25	23	2014	2014
87	8	2	2014	2014
163	4	315	2014	2014
316	51	112	2014	2014
317	8	318	2014	2014
319	8	320	2014	2014
231	52	151	2014	2014
321	8	3	2014	2014
322	10	323	2014	2014
296	8	324	2014	2014
325	53	326	2014	2014
327	8	104	2014	2014
55	9	328	2014	2014
13	3	104	2014	2014
329	54	330	2014	2014
331	30	332	2014	2014
333	9	334	2014	2014
335	25	336	2014	2014
1	18	61	2014	2014
337	8	44	2014	2014
163	9	315	2014	2014
112	3	132	2014	2014
338	7	214	2014	2014
339	1	340	2014	2014
90	1	341	2014	2014
3	5	54	2014	2014
342	3	343	2014	2014
23	54	22	2014	2014
344	3	345	2014	2014
346	2	347	2014	2014
19	55	0	2014	2014
11	56	166	2014	2014
66	6	1	2014	2014
348	0	9	2014	2014
111	12	112	2014	2014
349	8	350	2014	2014
188	18	25	2014	2014
216	30	83	2014	2014
313	1	351	2014	2014
352	2	90	2014	2014
65	8	115	2014	2014
11	13	90	2014	2014
353	1	354	2014	2014
203	10	36	2014	2014
22	3	23	2014	2014
4	8	355	2014	2014
53	8	231	2014	2014
64	1	49	2014	2014
356	23	3	2014	2014
357	57	358	2014	2014
131	8	132	2014	2014
65	5	66	2014	2014
159	1	260	2014	2014
359	10	124	2014	2014
3	47	100	2014	2014
134	32	253	2014	2014
4	2	360	2014	2014
361	30	54	2014	2014
362	9	124	2014	2014
49	2	65	2014	2014
52	5	158	2014	2014
363	18	364	2014	2014
365	3	366	2014	2014
367	8	368	2014	2014
142	8	369	2014	2014
370	2	187	2014	2014
65	2	64	2014	2014
306	14	166	2014	2014
371	47	308	2014	2014
178	2	372	2014	2014
11	58	373	2014	2014
374	2	154	2014	2014
208	2	375	2014	2014
376	1	166	2014	2014
377	47	254	2014	2014
24	18	25	2014	2014
378	9	261	2014	2014
379	8	380	2014	2014
64	2	381	2014	2014
9	34	89	2014	2014
382	59	383	2014	2014
384	60	3	2014	2014
385	30	386	2014	2014
261	7	54	2014	2014
387	13	141	2014	2014
90	2	231	2014	2014
388	61	66	2014	2014
389	2	390	2014	2014
391	62	19	2014	2014
392	0	393	2014	2014
87	2	394	2014	2014
286	3	75	2014	2014
395	2	396	2014	2014
3	0	61	2014	2014
397	0	398	2014	2014
399	8	400	2014	2014
401	1	402	2014	2014
22	31	23	2014	2014
101	6	87	2014	2014
403	18	404	2014	2014
405	63	406	2014	2014
407	7	408	2014	2014
3	16	187	2014	2014
409	54	410	2014	2014
87	8	2	2014	2014
411	8	2	2014	2014
326	55	325	2014	2014
2	16	54	2014	2014
412	3	13	2014	2014
90	1	141	2014	2014
3	2	66	2014	2014
391	31	19	2014	2014
413	1	414	2014	2014
415	8	416	2014	2014
417	8	326	2014	2014
166	5	214	2014	2014
418	7	359	2014	2014
304	53	308	2014	2014
419	8	420	2014	2014
9	27	89	2014	2014
40	10	13	2014	2014
421	3	261	2014	2014
52	16	231	2014	2014
422	2	423	2014	2014
424	8	425	2014	2014
165	47	385	2014	2014
2	23	24	2014	2014
426	8	3	2014	2014
4	2	90	2014	2014
3	48	308	2014	2014
66	14	1	2014	2014
25	31	59	2014	2014
427	3	428	2014	2014
4	2	429	2014	2014
392	64	90	2014	2014
209	65	169	2014	2014
430	27	431	2014	2014
292	9	432	2014	2014
433	14	434	2014	2014
3	1	0	2014	2014
206	8	28	2014	2014
435	2	89	2014	2014
22	10	23	2014	2014
104	8	436	2014	2014
437	31	438	2014	2014
163	9	315	2014	2014
284	7	24	2014	2014
64	58	65	2014	2014
75	23	439	2014	2014
440	3	441	2014	2014
442	5	104	2014	2014
13	35	443	2014	2014
1	6	66	2014	2014
88	3	9	2014	2014
410	9	444	2014	2014
296	1	445	2014	2014
51	3	9	2014	2014
446	8	54	2014	2014
313	7	447	2014	2014
326	9	448	2014	2014
449	65	268	2014	2014
450	1	451	2014	2014
452	8	453	2014	2014
454	6	455	2014	2014
154	23	456	2014	2014
457	3	407	2014	2014
187	18	458	2014	2014
154	1	459	2014	2014
459	47	18	2014	2014
342	51	460	2014	2014
461	48	2	2014	2014
4	2	90	2014	2014
3	35	462	2014	2014
118	14	75	2014	2014
463	2	231	2014	2014
464	5	465	2014	2014
466	66	467	2014	2014
222	67	31	2014	2014
1	57	468	2014	2014
176	2	177	2014	2014
65	8	469	2014	2014
470	31	129	2014	2014
171	8	62	2014	2014
180	2	231	2014	2014
407	68	304	2014	2014
65	14	0	2014	2014
0	13	3	2014	2014
471	33	472	2014	2014
131	69	112	2014	2014
208	8	473	2014	2014
474	8	475	2014	2014
160	33	177	2014	2014
188	2	450	2014	2014
260	2	476	2014	2014
90	70	371	2014	2014
477	8	213	2014	2014
90	13	11	2014	2014
166	16	2	2014	2014
408	60	308	2014	2014
478	18	479	2014	2014
154	16	480	2014	2014
405	2	481	2014	2014
284	71	24	2014	2014
482	2	187	2014	2014
483	8	484	2014	2014
485	14	24	2014	2014
165	2	486	2014	2014
487	2	488	2014	2014
489	5	490	2014	2014
491	31	492	2014	2014
87	2	101	2014	2014
3	2	209	2014	2014
90	14	209	2014	2014
54	9	143	2014	2014
116	8	44	2014	2014
111	57	493	2014	2014
494	2	495	2014	2014
496	0	9	2014	2014
202	5	497	2014	2014
498	2	154	2014	2014
166	16	3	2014	2014
100	18	499	2014	2014
59	14	25	2014	2014
500	16	501	2014	2014
13	34	104	2014	2014
502	3	503	2014	2014
87	2	101	2014	2014
26	23	65	2014	2014
504	12	505	2014	2014
64	8	506	2014	2014
66	14	3	2014	2014
386	2	385	2014	2014
131	72	507	2014	2014
508	66	509	2014	2014
510	3	42	2014	2014
2	5	53	2014	2014
511	8	308	2014	2014
1	54	0	2014	2014
116	73	13	2014	2014
353	2	512	2014	2014
513	0	354	2014	2014
151	10	514	2014	2014
25	2	515	2014	2014
378	0	261	2014	2014
516	8	239	2014	2014
482	8	46	2014	2014
517	8	377	2014	2014
518	3	519	2014	2014
90	58	141	2014	2014
520	14	377	2014	2014
52	14	100	2014	2014
521	10	522	2014	2014
116	8	104	2014	2014
112	31	132	2014	2014
64	2	65	2014	2014
186	2	187	2014	2014
523	31	89	2014	2014
11	8	524	2014	2014
111	33	112	2014	2014
4	6	525	2014	2014
526	52	166	2014	2014
166	0	373	2014	2014
52	2	64	2014	2014
527	7	528	2014	2014
71	3	104	2014	2014
529	2	530	2014	2014
531	8	400	2014	2014
11	25	427	2014	2014
532	31	533	2014	2014
46	2	534	2014	2014
40	10	535	2014	2014
3	28	536	2014	2014
1	74	0	2014	2014
312	54	9	2014	2014
537	8	132	2014	2014
35	3	538	2014	2014
242	8	54	2014	2014
423	1	539	2014	2014
224	3	13	2014	2014
143	67	54	2014	2014
286	18	154	2014	2014
1	33	66	2014	2014
233	34	66	2014	2014
540	8	541	2014	2014
216	18	4	2014	2014
542	3	543	2014	2014
544	0	545	2014	2014
18	18	307	2014	2014
87	8	52	2014	2014
2	75	54	2014	2014
546	5	171	2014	2014
547	76	548	2014	2014
214	10	295	2014	2014
104	31	224	2014	2014
104	9	549	2014	2014
314	2	171	2014	2014
3	23	209	2014	2014
52	2	286	2014	2014
425	2	550	2014	2014
551	14	141	2014	2014
411	2	552	2014	2014
553	8	408	2014	2014
554	27	555	2014	2014
556	2	557	2014	2014
558	8	408	2014	2014
4	5	90	2014	2014
22	9	9	2014	2014
488	8	209	2014	2014
52	14	24	2014	2014
2	14	559	2014	2014
254	18	4	2014	2014
560	8	40	2014	2014
561	2	562	2014	2014
563	33	449	2014	2014
556	2	286	2014	2014
3	23	268	2014	2014
564	8	565	2014	2014
105	2	566	2014	2014
0	13	66	2014	2014
567	58	568	2014	2014
569	57	544	2014	2014
187	14	166	2014	2014
570	5	571	2014	2014
572	65	573	2014	2014
46	9	574	2014	2014
407	0	575	2014	2014
576	8	24	2014	2014
3	18	187	2014	2014
3	48	2	2014	2014
577	40	478	2014	2014
14	43	13	2014	2014
578	2	579	2014	2014
580	43	581	2014	2014
25	1	59	2014	2014
176	27	260	2014	2014
97	1	87	2014	2014
582	77	154	2014	2014
179	8	201	2014	2014
567	6	583	2014	2014
3	18	584	2014	2014
157	8	158	2014	2014
194	2	65	2014	2014
373	5	66	2014	2014
0	13	3	2014	2014
585	8	268	2014	2014
163	65	586	2014	2014
157	6	480	2014	2014
587	3	9	2014	2014
405	22	588	2014	2014
589	14	536	2014	2014
590	8	591	2014	2014
263	54	113	2014	2014
12	2	11	2014	2014
592	78	593	2014	2014
44	2	594	2014	2014
66	16	3	2014	2014
595	5	13	2014	2014
115	5	2	2014	2014
596	3	9	2014	2014
597	8	132	2014	2014
202	8	189	2014	2014
59	8	24	2014	2014
407	0	408	2014	2014
598	8	599	2014	2014
498	2	551	2014	2014
600	2	239	2014	2014
64	2	155	2014	2014
101	14	0	2014	2014
45	8	326	2014	2014
601	1	602	2014	2014
603	8	604	2014	2014
605	9	9	2014	2014
166	9	606	2014	2014
607	8	398	2014	2014
2	18	446	2014	2014
608	79	609	2014	2014
165	48	3	2014	2014
610	5	611	2014	2014
101	2	179	2014	2014
2	2	386	2014	2014
391	31	19	2014	2014
101	30	65	2014	2014
612	80	613	2014	2014
189	22	614	2014	2014
615	10	616	2014	2014
65	1	64	2014	2014
412	25	104	2014	2014
390	5	617	2014	2014
618	31	92	2014	2014
619	3	9	2014	2014
50	61	620	2014	2014
621	2	622	2014	2014
407	7	308	2014	2014
623	31	624	2014	2014
625	4	13	2014	2014
626	2	627	2014	2014
628	8	629	2014	2014
630	18	65	2014	2014
4	8	3	2014	2014
631	3	632	2014	2014
633	7	9	2014	2014
354	1	634	2014	2014
488	9	635	2014	2014
3	0	377	2014	2014
636	80	637	2014	2014
438	1	449	2014	2014
638	5	1	2014	2014
639	54	640	2014	2014
154	3	371	2014	2014
641	7	508	2014	2014
642	54	407	2014	2014
63	3	513	2014	2014
141	9	213	2014	2014
59	2	65	2014	2014
273	4	13	2014	2014
64	14	643	2014	2014
242	2	64	2014	2014
60	9	9	2014	2014
644	16	104	2014	2014
645	8	247	2014	2014
286	5	646	2014	2014
308	81	647	2014	2014
11	5	17	2014	2014
648	22	141	2014	2014
75	35	74	2014	2014
105	2	373	2014	2014
90	14	1	2014	2014
396	8	377	2014	2014
40	7	13	2014	2014
649	0	199	2014	2014
154	14	166	2014	2014
9	3	650	2014	2014
90	2	4	2014	2014
651	82	19	2014	2014
231	83	53	2014	2014
331	8	652	2014	2014
261	33	653	2014	2014
65	2	231	2014	2014
65	1	178	2014	2014
371	0	3	2014	2014
654	8	254	2014	2014
109	0	353	2014	2014
377	38	655	2014	2014
22	0	23	2014	2014
656	16	209	2014	2014
657	8	104	2014	2014
658	13	2	2014	2014
659	27	49	2014	2014
660	23	239	2014	2014
661	18	52	2014	2014
285	10	662	2014	2014
116	8	104	2014	2014
410	8	53	2014	2014
446	8	138	2014	2014
134	0	9	2014	2014
59	61	453	2014	2014
663	2	664	2014	2014
66	70	100	2014	2014
665	2	4	2014	2014
481	8	187	2014	2014
666	3	336	2014	2014
116	8	104	2014	2014
304	53	308	2014	2014
208	25	667	2014	2014
373	5	187	2014	2014
253	31	9	2014	2014
64	13	65	2014	2014
151	9	410	2014	2014
668	0	144	2014	2014
197	2	4	2014	2014
3	47	66	2014	2014
669	84	9	2014	2014
597	0	112	2014	2014
474	2	131	2014	2014
164	0	533	2014	2014
670	7	671	2014	2014
672	18	341	2014	2014
509	22	508	2014	2014
673	18	306	2014	2014
55	9	674	2014	2014
64	2	450	2014	2014
56	23	377	2014	2014
675	32	9	2014	2014
65	14	3	2014	2014
353	2	63	2014	2014
231	58	65	2014	2014
0	0	1	2014	2014
676	8	62	2014	2014
373	18	11	2014	2014
9	34	89	2014	2014
54	8	541	2014	2014
677	54	678	2014	2014
679	8	161	2014	2014
680	14	69	2014	2014
681	6	682	2014	2014
112	2	597	2014	2014
116	3	683	2014	2014
353	1	684	2014	2014
685	2	686	2014	2014
186	8	687	2014	2014
9	0	51	2014	2014
688	8	3	2014	2014
24	8	59	2014	2014
689	67	54	2014	2014
690	8	202	2014	2014
66	18	90	2014	2014
40	4	13	2014	2014
242	8	2	2014	2014
22	54	23	2014	2014
492	85	491	2014	2014
691	58	692	2014	2014
693	8	285	2014	2014
31	31	694	2014	2014
55	8	695	2014	2014
2	8	87	2014	2014
537	2	44	2014	2014
696	9	697	2014	2014
18	47	2	2014	2014
13	3	698	2014	2014
699	10	13	2014	2014
700	3	1	2014	2014
442	0	13	2014	2014
329	9	9	2014	2014
51	5	66	2014	2014
64	1	701	2014	2014
702	14	643	2014	2014
87	2	101	2014	2014
90	8	703	2014	2014
477	8	704	2014	2014
671	22	308	2014	2014
308	35	407	2014	2014
244	54	705	2014	2014
65	6	106	2014	2014
231	2	102	2014	2014
3	18	242	2014	2014
204	8	706	2014	2014
209	5	308	2014	2014
705	1	475	2014	2014
111	54	707	2014	2014
605	9	9	2014	2014
353	2	11	2014	2014
508	66	509	2014	2014
0	18	4	2014	2014
422	2	4	2014	2014
480	2	611	2014	2014
708	3	48	2014	2014
373	1	48	2014	2014
13	3	104	2014	2014
2	47	386	2014	2014
709	14	239	2014	2014
63	2	512	2014	2014
412	33	13	2014	2014
190	2	191	2014	2014
710	2	711	2014	2014
712	5	543	2014	2014
587	72	9	2014	2014
713	44	154	2014	2014
714	22	715	2014	2014
309	25	154	2014	2014
158	18	51	2014	2014
64	58	52	2014	2014
716	2	717	2014	2014
718	31	261	2014	2014
111	8	719	2014	2014
371	8	3	2014	2014
272	14	3	2014	2014
286	8	54	2014	2014
59	23	24	2014	2014
720	31	13	2014	2014
721	18	140	2014	2014
4	3	384	2014	2014
326	45	722	2014	2014
723	8	377	2014	2014
180	8	209	2014	2014
537	13	724	2014	2014
725	18	1	2014	2014
3	16	66	2014	2014
726	10	492	2014	2014
529	31	727	2014	2014
65	48	588	2014	2014
446	2	728	2014	2014
729	8	730	2014	2014
283	5	2	2014	2014
731	8	111	2014	2014
732	8	24	2014	2014
733	0	592	2014	2014
3	86	47	2014	2014
294	38	104	2014	2014
582	40	195	2014	2014
65	8	1	2014	2014
734	43	735	2014	2014
642	7	304	2014	2014
64	1	381	2014	2014
377	9	736	2014	2014
62	18	3	2014	2014
2	47	194	2014	2014
312	87	9	2014	2014
737	3	738	2014	2014
43	2	739	2014	2014
740	0	226	2014	2014
66	18	741	2014	2014
222	5	552	2014	2014
651	32	19	2014	2014
293	8	104	2014	2014
742	7	24	2014	2014
55	9	695	2014	2014
540	8	541	2014	2014
743	1	47	2014	2014
69	9	744	2014	2014
745	32	55	2014	2014
3	13	66	2014	2014
455	8	355	2014	2014
746	5	747	2014	2014
748	8	46	2014	2014
749	10	261	2014	2014
214	54	750	2014	2014
65	6	187	2014	2014
2	8	247	2014	2014
75	13	66	2014	2014
751	8	752	2014	2014
13	3	14	2014	2014
14	9	40	2014	2014
7	8	111	2014	2014
753	1	754	2014	2014
755	2	733	2014	2014
756	8	104	2014	2014
459	16	66	2014	2014
488	32	757	2014	2014
410	9	758	2014	2014
54	32	759	2014	2014
760	14	2	2014	2014
2	23	24	2014	2014
13	3	104	2014	2014
55	8	56	2014	2014
761	16	762	2014	2014
763	8	439	2014	2014
119	8	3	2014	2014
764	33	184	2014	2014
308	12	407	2014	2014
765	61	766	2014	2014
767	32	308	2014	2014
768	7	252	2014	2014
373	2	11	2014	2014
165	2	769	2014	2014
770	32	771	2014	2014
772	8	638	2014	2014
746	3	773	2014	2014
774	7	56	2014	2014
775	2	81	2014	2014
143	67	54	2014	2014
776	25	777	2014	2014
194	10	69	2014	2014
65	48	211	2014	2014
143	67	54	2014	2014
778	9	779	2014	2014
780	8	132	2014	2014
781	2	64	2014	2014
529	25	356	2014	2014
520	16	66	2014	2014
549	4	13	2014	2014
166	85	24	2014	2014
782	13	9	2014	2014
783	3	593	2014	2014
1	33	0	2014	2014
784	8	785	2014	2014
786	5	787	2014	2014
163	32	315	2014	2014
9	31	788	2014	2014
789	22	726	2014	2014
790	5	791	2014	2014
90	8	2	2014	2014
112	0	132	2014	2014
499	43	371	2014	2014
369	1	792	2014	2014
116	8	293	2014	2014
3	9	793	2014	2014
794	15	40	2014	2014
795	88	796	2014	2014
3	5	194	2014	2014
582	23	613	2014	2014
797	0	798	2014	2014
25	13	59	2014	2014
66	13	1	2014	2014
201	44	202	2014	2014
799	9	407	2014	2014
0	3	3	2014	2014
52	14	3	2014	2014
800	9	801	2014	2014
46	18	54	2014	2014
9	3	190	2014	2014
231	31	53	2014	2014
312	84	9	2014	2014
802	8	214	2014	2014
803	47	804	2014	2014
36	44	466	2014	2014
2	2	101	2014	2014
805	34	407	2014	2014
806	32	807	2014	2014
3	1	371	2014	2014
154	8	31	2014	2014
523	3	808	2014	2014
22	9	23	2014	2014
699	8	549	2014	2014
809	3	407	2014	2014
116	13	13	2014	2014
59	13	25	2014	2014
810	14	536	2014	2014
51	8	811	2014	2014
401	45	377	2014	2014
3	1	0	2014	2014
90	2	231	2014	2014
239	8	812	2014	2014
542	3	813	2014	2014
13	3	104	2014	2014
814	55	815	2014	2014
90	2	49	2014	2014
87	1	101	2014	2014
431	2	816	2014	2014
3	2	209	2014	2014
817	8	818	2014	2014
819	8	226	2014	2014
166	18	353	2014	2014
820	3	821	2014	2014
64	8	2	2014	2014
99	14	46	2014	2014
641	7	508	2014	2014
822	7	111	2014	2014
239	18	823	2014	2014
247	5	824	2014	2014
9	31	825	2014	2014
1	1	0	2014	2014
3	3	239	2014	2014
65	6	231	2014	2014
306	18	194	2014	2014
826	8	827	2014	2014
111	4	828	2014	2014
231	13	829	2014	2014
231	31	2	2014	2014
65	89	54	2014	2014
280	2	830	2014	2014
732	8	693	2014	2014
64	58	65	2014	2014
831	2	449	2014	2014
832	8	833	2014	2014
313	0	246	2014	2014
4	18	834	2014	2014
354	5	672	2014	2014
792	18	131	2014	2014
4	13	834	2014	2014
835	2	543	2014	2014
836	8	837	2014	2014
838	5	839	2014	2014
840	25	537	2014	2014
65	2	64	2014	2014
841	2	842	2014	2014
843	44	844	2014	2014
22	32	23	2014	2014
845	14	66	2014	2014
846	90	625	2014	2014
710	31	2	2014	2014
51	3	43	2014	2014
673	18	3	2014	2014
847	4	848	2014	2014
849	2	850	2014	2014
1	91	0	2014	2014
11	8	2	2014	2014
529	8	727	2014	2014
0	18	4	2014	2014
851	8	852	2014	2014
853	3	253	2014	2014
549	4	13	2014	2014
90	1	2	2014	2014
216	2	24	2014	2014
336	3	854	2014	2014
371	23	209	2014	2014
0	92	1	2014	2014
54	13	2	2014	2014
178	2	64	2014	2014
55	10	695	2014	2014
105	25	446	2014	2014
449	2	239	2014	2014
85	8	855	2014	2014
292	58	344	2014	2014
202	10	201	2014	2014
13	48	442	2014	2014
326	9	448	2014	2014
856	2	65	2014	2014
857	48	858	2014	2014
312	7	9	2014	2014
850	3	859	2014	2014
860	10	253	2014	2014
861	10	295	2014	2014
862	48	160	2014	2014
863	8	141	2014	2014
864	0	308	2014	2014
429	2	4	2014	2014
865	16	866	2014	2014
216	2	48	2014	2014
242	53	54	2014	2014
720	3	756	2014	2014
3	47	867	2014	2014
163	8	254	2014	2014
868	58	64	2014	2014
683	0	293	2014	2014
370	8	385	2014	2014
4	2	61	2014	2014
603	3	869	2014	2014
870	2	134	2014	2014
25	5	3	2014	2014
5	35	725	2014	2014
0	18	90	2014	2014
871	2	872	2014	2014
194	14	24	2014	2014
873	1	4	2014	2014
90	93	519	2014	2014
231	8	53	2014	2014
11	58	24	2014	2014
23	94	874	2014	2014
875	9	169	2014	2014
255	8	400	2014	2014
876	35	13	2014	2014
87	2	64	2014	2014
877	95	1	2014	2014
101	30	65	2014	2014
131	5	111	2014	2014
508	38	878	2014	2014
879	8	24	2014	2014
4	8	880	2014	2014
150	8	151	2014	2014
512	5	881	2014	2014
882	3	874	2014	2014
341	14	0	2014	2014
120	8	2	2014	2014
231	8	11	2014	2014
51	3	9	2014	2014
883	10	884	2014	2014
885	1	3	2014	2014
55	9	695	2014	2014
392	3	69	2014	2014
4	48	3	2014	2014
90	8	4	2014	2014
886	7	778	2014	2014
40	10	13	2014	2014
887	48	566	2014	2014
142	25	112	2014	2014
254	18	4	2014	2014
61	3	888	2014	2014
131	8	132	2014	2014
3	0	66	2014	2014
889	3	827	2014	2014
0	1	1	2014	2014
65	14	69	2014	2014
51	1	9	2014	2014
442	8	116	2014	2014
890	31	13	2014	2014
66	25	1	2014	2014
18	96	2	2014	2014
47	89	54	2014	2014
891	6	373	2014	2014
53	31	231	2014	2014
685	8	892	2014	2014
104	65	13	2014	2014
313	39	893	2014	2014
23	41	610	2014	2014
894	8	895	2014	2014
406	2	896	2014	2014
3	2	897	2014	2014
63	8	49	2014	2014
898	8	678	2014	2014
3	97	166	2014	2014
66	98	100	2014	2014
899	10	448	2014	2014
651	9	900	2014	2014
294	20	901	2014	2014
4	2	3	2014	2014
902	57	903	2014	2014
66	30	3	2014	2014
904	8	905	2014	2014
410	8	53	2014	2014
567	8	3	2014	2014
294	16	24	2014	2014
876	3	13	2014	2014
613	31	53	2014	2014
326	31	722	2014	2014
90	56	449	2014	2014
66	35	906	2014	2014
907	2	105	2014	2014
9	3	89	2014	2014
908	8	3	2014	2014
909	2	211	2014	2014
9	13	246	2014	2014
3	47	254	2014	2014
154	5	239	2014	2014
49	14	910	2014	2014
202	8	201	2014	2014
724	8	111	2014	2014
911	40	912	2014	2014
3	0	66	2014	2014
3	37	66	2014	2014
913	5	914	2014	2014
583	1	2	2014	2014
915	8	916	2014	2014
538	65	54	2014	2014
780	8	132	2014	2014
917	99	75	2014	2014
918	8	919	2014	2014
920	59	58	2014	2014
921	14	46	2014	2014
112	0	369	2014	2014
922	8	371	2014	2014
923	8	0	2014	2014
13	3	14	2014	2014
924	9	925	2014	2014
274	8	55	2014	2014
926	8	459	2014	2014
242	2	171	2014	2014
4	5	187	2014	2014
